ID;ACUSACION;ANIO_DENUNCIA;ANIO_ENTRADA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_DELITO;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;POBLACION;RURAL O URBANO;PORCENTAJE
2261;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;8380801;URBANO;0.00001193%
2262;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;8380801;URBANO;0.00001193%
2263;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;PRE-ADOLESCENTE 12 - 13;SI;SI;SI;Ley 906;SUBACHOQUE;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;17712;RURAL;0.00564589%
2264;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;PRIMERA INFANCIA 0 - 5;SI;SI;SI;Ley 906;EL RETORNO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;24978;RURAL;0.00400352%
2265;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;SANTA MARTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;524031;URBANO;0.00019083%
2266;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;PLATO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;2;62904;URBANO;0.00317945%
2267;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;SANTA MARTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;2;524031;RURAL;0.00038166%
2268;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;PASTO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;465148;RURAL;0.00021499%
2269;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;BARRANCABERMEJA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;191144;URBANO;0.00052317%
2270;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;JUICIO;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;IBAGUE;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;579803;RURAL;0.00017247%
2271;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;GUADALAJARA DE BUGA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;114053;URBANO;0.00087679%
2272;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;BUENAVENTURA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;440995;URBANO;0.00022676%
2273;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;ACTIVO;JUICIO;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;GUADALAJARA DE BUGA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;114053;URBANO;0.00087679%
2274;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;ACTIVO;JUICIO;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;BUENAVENTURA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;440995;URBANO;0.00022676%
2275;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;5;8380801;URBANO;0.00005966%
2276;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;MASCULINO;1;700970;URBANO;0.00014266%
2277;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;3;700970;URBANO;0.00042798%
2278;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;3;700970;URBANO;0.00042798%
2279;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;NEIVA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;3;350457;URBANO;0.00085603%
2280;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;NUQUI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;15;9068;URBANO;0.16541685%
2281;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;PUERTO GAITAN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;MASCULINO;3;19113;URBANO;0.01569612%
2282;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;CAUCASIA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;6;126161;URBANO;0.00475583%
2283;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;AGUSTIN CODAZZI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;3;48805;RURAL;0.00614691%
2284;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MOSQUERA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;93461;URBANO;0.00106997%
2285;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SALAMINA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;15090;URBANO;0.00662691%
2286;SI;2017;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;RIONEGRO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;130108;RURAL;0.00076859%
